id,alcohol_consumption,location_class,workstatus,score,divorce,widowed,education,residence_region,babies,preteen,teens,income,engagement_religion,x1,tvhours,gender,response
citzen9397,2 - 3 times a month,G,working fulltime,51,no,no,16,foreign,1,0,0,$25000 or more,never,1,1,0,Very Happy
citzen9399,2 - 3 times a month,D,working fulltime,22,,,15,middle atlantic,0,0,0,$20000 - 24999,sevrl times a yr,2,1,1,Pretty Happy
citzen94,Once a week,F,school,25,,,12,e. sou. central,0,0,0,$3000 to 3999,lt once a year,3,3,0,Pretty Happy
citzen940,Rarely,A,working fulltime,47,yes,no,12,south atlantic,0,1,0,$25000 or more,sevrl times a yr,3,,1,Pretty Happy
citzen9400,Never,G,working fulltime,49,yes,no,10,e. nor. central,0,0,0,$20000 - 24999,sevrl times a yr,2,3,1,Pretty Happy
citzen9401,Once a week,C,working fulltime,61,no,no,12,e. nor. central,0,0,3,$25000 or more,never,2,4,0,Pretty Happy
citzen9403,,B,working fulltime,51,yes,no,12,south atlantic,0,0,0,$25000 or more,sevrl times a yr,2,4,0,Very Happy
citzen9404,2 - 3 times a month,C,working fulltime,75,,no,20,new england,0,0,0,$25000 or more,once a year,3,2,1,Not Happy
citzen9405,Never,D,working fulltime,73,no,no,17,pacific,0,1,2,$25000 or more,never,3,,0,Very Happy
citzen9409,Rarely,A,working fulltime,44,,,12,foreign,0,0,0,$10000 - 14999,more thn once wk,2,4,0,Very Happy
citzen9412,Multiple times in a week,A,keeping house,47,,no,10,w. sou. central,0,0,1,$7000 to 7999,sevrl times a yr,1,,1,Not Happy
citzen9413,Never,G,working parttime,61,no,no,16,e. nor. central,0,0,0,$25000 or more,every week,2,1,1,Very Happy
citzen9414,Occassional,B,working parttime,36,no,no,12,e. nor. central,3,0,0,$25000 or more,every week,2,3,1,Pretty Happy
citzen9415,Multiple times in a week,D,working fulltime,23,,,12,e. sou. central,0,0,0,$25000 or more,more thn once wk,2,3,0,Pretty Happy
citzen9418,2 - 3 times a month,D,keeping house,52,no,,12,middle atlantic,0,2,1,$25000 or more,nrly every week,1,6,1,Pretty Happy
citzen942,2 - 3 times a month,G,retired,34,yes,no,12,pacific,0,0,0,$25000 or more,sevrl times a yr,3,4,1,Very Happy
citzen9421,Occassional,C,working fulltime,66,no,,18,foreign,0,0,0,$25000 or more,once a year,2,2,1,Pretty Happy
citzen9422,Never,A,working fulltime,28,,no,13,w. nor. central,1,0,0,$10000 - 14999,sevrl times a yr,1,3,1,Pretty Happy
citzen9423,2 - 3 times a month,E,working parttime,43,,no,12,e. nor. central,0,0,0,$10000 - 14999,2-3x a month,1,,1,Not Happy
citzen9424,Once a week,B,working fulltime,39,yes,no,12,e. nor. central,0,0,0,$25000 or more,once a year,1,4,0,Pretty Happy
citzen9425,Once a week,C,working parttime,51,,no,14,e. nor. central,0,0,0,$25000 or more,never,2,2,1,Not Happy
citzen9426,,B,working fulltime,45,,no,13,south atlantic,0,1,1,$25000 or more,once a month,2,3,0,Not Happy
citzen9427,Rarely,E,keeping house,31,,no,12,e. sou. central,0,0,0,$8000 to 9999,once a year,2,3,0,Pretty Happy
citzen9429,Once a month,G,working fulltime,48,,no,16,middle atlantic,0,0,0,$25000 or more,once a year,2,1,1,Pretty Happy
citzen9433,Never,G,working fulltime,39,no,no,12,south atlantic,1,0,0,,never,3,6,0,Very Happy
citzen9434,Rarely,B,working parttime,49,yes,yes,12,w. sou. central,0,0,0,$20000 - 24999,more thn once wk,3,1,1,Very Happy
citzen9435,Multiple times in a week,F,retired,49,,yes,14,south atlantic,0,0,0,$25000 or more,once a month,2,2,0,Not Happy
citzen9436,2 - 3 times a month,G,retired,23,yes,,12,middle atlantic,0,0,0,$10000 - 14999,nrly every week,2,4,1,Pretty Happy
citzen9437,Once a week,D,keeping house,,no,no,9,e. sou. central,0,0,0,,more thn once wk,3,1,1,Very Happy
citzen9438,2 - 3 times a month,A,working fulltime,51,,no,11,south atlantic,0,0,0,$25000 or more,every week,3,1,1,Pretty Happy
citzen9439,2 - 3 times a month,D,working fulltime,46,no,,14,e. nor. central,2,0,0,$25000 or more,sevrl times a yr,2,2,1,Pretty Happy
citzen944,Once a month,D,"unempl, laid off",42,no,no,14,new england,0,2,1,$25000 or more,nrly every week,2,2,1,Pretty Happy
citzen9440,Rarely,B,working parttime,35,yes,no,12,new england,2,0,0,$25000 or more,once a year,2,1,1,Pretty Happy
citzen9441,,F,"unempl, laid off",73,,,20,w. sou. central,0,0,0,,every week,3,,0,Not Happy
citzen9442,Once a week,B,retired,64,no,,20,w. nor. central,0,0,0,$25000 or more,sevrl times a yr,2,3,0,Pretty Happy
citzen9444,Once a week,F,working fulltime,66,yes,no,14,w. nor. central,0,0,0,$25000 or more,never,2,1,1,Pretty Happy
citzen9446,Once a month,G,keeping house,61,no,no,16,middle atlantic,,,,$25000 or more,sevrl times a yr,3,,1,Very Happy
citzen9447,Occassional,G,keeping house,,no,,12,e. nor. central,0,0,0,$25000 or more,every week,2,4,1,Pretty Happy
citzen9448,Occassional,B,working fulltime,59,no,no,16,w. nor. central,0,0,0,$25000 or more,every week,3,,0,Very Happy
citzen9449,Never,A,working parttime,64,,,16,new england,0,0,0,$20000 - 24999,once a year,1,0,1,Very Happy
citzen9451,Never,E,retired,,no,no,2,pacific,0,0,0,$25000 or more,never,3,2,0,Pretty Happy
citzen9452,,F,working fulltime,51,no,no,18,south atlantic,0,0,0,$25000 or more,never,3,,0,Not Happy
citzen9454,Never,D,working fulltime,35,no,no,12,e. sou. central,1,1,0,$25000 or more,sevrl times a yr,3,3,0,Pretty Happy
citzen9456,,B,working fulltime,64,no,no,17,south atlantic,0,0,0,$25000 or more,sevrl times a yr,1,,1,Not Happy
citzen946,Never,D,retired,31,no,,6,foreign,0,0,0,$10000 - 14999,2-3x a month,2,4,0,Pretty Happy
citzen9460,Rarely,,working fulltime,22,no,no,12,middle atlantic,0,0,0,$25000 or more,sevrl times a yr,3,3,0,Pretty Happy
citzen9461,Rarely,F,working fulltime,42,no,no,14,e. nor. central,0,0,0,,nrly every week,1,1,1,Very Happy
citzen9462,Multiple times in a week,F,working parttime,51,no,no,12,middle atlantic,0,0,0,$25000 or more,every week,3,2,1,Pretty Happy
citzen9463,Once a week,A,working fulltime,35,no,no,14,foreign,1,0,0,$25000 or more,once a month,2,0,1,Pretty Happy
citzen9464,Multiple times in a week,G,retired,29,no,,6,south atlantic,0,0,0,$10000 - 14999,2-3x a month,1,,1,Not Happy
citzen9465,Rarely,C,working parttime,66,,yes,13,south atlantic,0,0,3,$3000 to 3999,once a month,1,2,1,Pretty Happy
citzen9468,Once a month,B,working fulltime,47,,,18,e. nor. central,0,0,0,$8000 to 9999,sevrl times a yr,1,1,1,Very Happy
citzen9469,Never,A,working fulltime,46,no,,12,w. nor. central,0,0,0,$25000 or more,nrly every week,3,,1,Pretty Happy
citzen947,Occassional,C,retired,66,no,no,15,south atlantic,0,0,0,$25000 or more,nrly every week,3,2,1,Very Happy
citzen9472,Rarely,A,working fulltime,36,no,no,,foreign,0,1,0,$25000 or more,every week,1,2,0,Very Happy
citzen9473,Once a month,E,school,42,,,14,south atlantic,0,0,0,$25000 or more,never,1,0,0,Pretty Happy
citzen9474,Never,D,working parttime,32,yes,,11,w. nor. central,0,0,0,,every week,1,4,1,Very Happy
citzen9475,2 - 3 times a month,A,temp not working,47,,yes,14,pacific,0,0,1,$25000 or more,once a year,1,1,1,Very Happy
citzen9476,Multiple times in a week,D,working fulltime,38,yes,no,13,south atlantic,0,0,0,$20000 - 24999,sevrl times a yr,2,4,0,Not Happy
citzen948,Multiple times in a week,G,working fulltime,51,,,15,pacific,0,0,0,$25000 or more,sevrl times a yr,2,1,0,Very Happy
citzen9480,Once a week,F,working fulltime,57,no,,16,e. sou. central,0,0,0,$25000 or more,nrly every week,3,2,1,Pretty Happy
citzen9487,,D,working parttime,32,no,no,11,w. nor. central,0,1,1,$10000 - 14999,never,2,2,1,Not Happy
citzen9488,Never,G,working fulltime,45,,,11,pacific,1,0,0,$15000 - 19999,never,2,4,0,Pretty Happy
citzen949,Multiple times in a week,F,other,28,,yes,8,e. nor. central,0,0,0,$7000 to 7999,sevrl times a yr,3,5,1,Not Happy
citzen9490,Once a week,B,retired,36,no,no,12,middle atlantic,0,0,0,$20000 - 24999,nrly every week,2,2,1,Very Happy
citzen9491,Once a week,G,other,66,,,14,foreign,1,0,0,$7000 to 7999,more thn once wk,1,,1,Pretty Happy
citzen9492,,D,keeping house,20,,,9,w. sou. central,0,0,1,$3000 to 3999,every week,2,1,1,Not Happy
citzen9494,Rarely,D,working fulltime,21,,,12,e. nor. central,1,0,0,$8000 to 9999,never,1,5,1,Pretty Happy
citzen9495,Once a month,A,keeping house,51,no,no,12,south atlantic,0,1,1,,2-3x a month,2,3,1,Very Happy
citzen9496,Once a week,C,working fulltime,71,no,no,18,pacific,1,0,0,,never,1,1,0,Very Happy
citzen9497,Rarely,D,retired,74,no,,13,e. nor. central,0,0,0,$15000 - 19999,more thn once wk,1,,1,Pretty Happy
citzen9499,Once a month,C,temp not working,30,yes,no,14,south atlantic,0,0,0,,never,2,2,0,Pretty Happy
citzen95,Occassional,C,working fulltime,65,,,13,w. nor. central,0,0,1,$25000 or more,once a year,1,,1,Pretty Happy
citzen950,Rarely,,retired,64,no,,18,pacific,0,0,0,$15000 - 19999,more thn once wk,3,8,1,Pretty Happy
citzen9500,Never,A,working fulltime,51,no,no,16,e. nor. central,2,1,0,$25000 or more,2-3x a month,3,,0,Pretty Happy
citzen9502,Once a week,B,working parttime,31,no,no,12,new england,1,1,0,$25000 or more,once a year,1,8,1,Pretty Happy
citzen9503,Rarely,A,retired,47,yes,yes,12,w. nor. central,0,0,0,$25000 or more,more thn once wk,1,,0,Pretty Happy
citzen9504,Once a week,D,working fulltime,46,,,16,e. nor. central,0,0,0,$15000 - 19999,sevrl times a yr,2,2,1,Very Happy
citzen9505,Once a month,B,keeping house,35,no,no,13,new england,0,0,0,$25000 or more,sevrl times a yr,2,3,1,Pretty Happy
citzen9506,Rarely,D,working fulltime,73,,,18,south atlantic,0,0,0,$25000 or more,once a year,1,1,0,Very Happy
citzen9507,,B,retired,64,no,,18,e. nor. central,0,0,0,,2-3x a month,2,1,1,Not Happy
citzen9509,2 - 3 times a month,C,working fulltime,22,,,13,south atlantic,0,3,0,$3000 to 3999,2-3x a month,2,1,1,Very Happy
citzen9510,Never,G,retired,23,,yes,9,south atlantic,0,0,0,,every week,2,18,1,Pretty Happy
citzen9511,Occassional,G,working fulltime,32,,no,12,e. sou. central,0,1,0,$25000 or more,never,3,2,1,Pretty Happy
citzen9512,Rarely,C,retired,38,yes,no,12,w. nor. central,0,0,0,$20000 - 24999,every week,2,3,0,Very Happy
citzen9513,Occassional,A,working fulltime,74,,,14,south atlantic,0,0,0,,sevrl times a yr,3,1,0,Pretty Happy
citzen9514,Multiple times in a week,A,working fulltime,51,yes,no,17,mountain,0,0,0,$25000 or more,never,3,,0,Very Happy
citzen9515,2 - 3 times a month,G,working fulltime,30,no,no,13,south atlantic,0,2,1,$25000 or more,2-3x a month,1,3,1,Pretty Happy
citzen9516,Rarely,D,retired,38,no,no,6,foreign,0,0,0,$25000 or more,once a year,1,5,0,Very Happy
citzen9518,Occassional,B,working fulltime,48,,no,19,w. nor. central,0,0,0,$25000 or more,nrly every week,1,1,1,Pretty Happy
citzen9519,Once a month,F,working fulltime,35,yes,no,16,foreign,0,2,1,$25000 or more,sevrl times a yr,1,1,0,Pretty Happy
citzen952,2 - 3 times a month,B,keeping house,66,no,,18,pacific,1,2,0,$25000 or more,nrly every week,1,1,1,Very Happy
citzen9525,,C,working parttime,48,,no,16,middle atlantic,0,0,0,$15000 - 19999,never,2,2,1,Not Happy
citzen9526,2 - 3 times a month,G,working fulltime,32,,,,w. sou. central,0,0,0,,2-3x a month,2,3,1,Pretty Happy
citzen9527,2 - 3 times a month,E,temp not working,40,no,,2,south atlantic,0,0,0,$8000 to 9999,never,2,4,1,Not Happy
citzen9528,Once a month,A,working fulltime,52,no,no,16,foreign,1,2,0,$25000 or more,every week,1,1,1,Pretty Happy
citzen953,Occassional,B,working parttime,34,no,no,11,south atlantic,0,0,0,,never,2,5,1,Very Happy
citzen9530,Multiple times in a week,G,keeping house,34,,no,15,pacific,0,0,0,$1000 to 2999,never,1,,1,Not Happy
citzen9532,Rarely,C,working fulltime,39,,,15,middle atlantic,0,0,0,$25000 or more,once a year,1,3,0,Pretty Happy
citzen9533,Once a week,G,"unempl, laid off",42,,,13,south atlantic,1,1,0,$10000 - 14999,sevrl times a yr,2,3,1,Pretty Happy
citzen9535,Once a month,D,keeping house,66,,,18,e. sou. central,0,0,0,$15000 - 19999,every week,1,5,1,Pretty Happy
citzen9536,Never,C,working fulltime,40,,,14,mountain,0,0,0,$25000 or more,never,2,3,0,Pretty Happy
citzen954,Rarely,G,other,47,yes,no,16,new england,1,0,0,$20000 - 24999,never,1,5,0,Pretty Happy
citzen9542,Never,G,keeping house,29,yes,yes,10,south atlantic,0,0,0,$25000 or more,once a year,2,3,1,Pretty Happy
citzen9546,Never,D,working fulltime,60,no,no,12,w. sou. central,0,1,1,$25000 or more,every week,3,,0,Pretty Happy
citzen955,Rarely,B,working parttime,23,,,11,middle atlantic,0,0,0,$25000 or more,once a year,3,,0,Pretty Happy
citzen9552,,B,working parttime,42,,,13,foreign,0,0,0,$10000 - 14999,once a year,2,7,1,Not Happy
citzen9553,2 - 3 times a month,A,working fulltime,34,no,,9,w. sou. central,0,0,0,$15000 - 19999,more thn once wk,2,2,1,Pretty Happy
citzen9554,Rarely,F,other,34,yes,yes,12,e. nor. central,0,0,0,$25000 or more,every week,2,4,1,Pretty Happy
citzen9559,Rarely,D,retired,47,yes,no,8,e. nor. central,0,0,0,$20000 - 24999,once a month,3,3,0,Pretty Happy
citzen956,Never,E,keeping house,,no,no,13,middle atlantic,1,0,0,$25000 or more,2-3x a month,1,4,1,Very Happy
citzen9560,Occassional,A,working fulltime,38,,,20,w. nor. central,0,0,0,$20000 - 24999,never,2,2,1,Pretty Happy
citzen9562,Occassional,C,working fulltime,51,no,no,,foreign,0,0,1,$25000 or more,2-3x a month,1,6,1,Pretty Happy
citzen9567,Never,B,working fulltime,50,,,16,south atlantic,0,0,0,$25000 or more,never,1,3,0,Pretty Happy
citzen9568,Occassional,A,working fulltime,51,no,no,16,pacific,3,0,0,$25000 or more,2-3x a month,3,,0,Very Happy
citzen957,Once a month,G,"unempl, laid off",22,,no,13,e. nor. central,0,0,0,$1000 to 2999,sevrl times a yr,1,2,1,Not Happy
citzen9573,2 - 3 times a month,B,working fulltime,49,,no,12,middle atlantic,0,0,0,$25000 or more,lt once a year,2,3,1,Pretty Happy
citzen9574,Never,F,working fulltime,65,yes,no,16,mountain,0,0,0,$25000 or more,nrly every week,3,,1,Pretty Happy
citzen9575,,G,working fulltime,49,,,16,e. nor. central,0,0,0,$25000 or more,lt once a year,1,,1,Pretty Happy
citzen9577,2 - 3 times a month,F,working fulltime,34,,,10,e. sou. central,0,0,1,$5000 to 5999,once a month,1,2,0,Pretty Happy
citzen9578,Once a week,B,keeping house,51,yes,no,14,new england,1,1,1,$25000 or more,nrly every week,2,1,1,Pretty Happy
citzen958,2 - 3 times a month,E,working fulltime,46,no,,8,w. sou. central,0,0,0,$20000 - 24999,2-3x a month,2,5,1,Pretty Happy
citzen9582,Once a month,,working fulltime,36,no,no,13,new england,0,2,1,$25000 or more,never,1,1,0,Very Happy
citzen9585,Once a month,F,working fulltime,44,no,no,12,e. nor. central,0,1,0,$20000 - 24999,never,2,10,0,Not Happy
citzen959,Once a month,F,retired,49,no,no,14,e. nor. central,0,0,0,$25000 or more,every week,1,,0,Not Happy
citzen9590,Occassional,E,retired,66,yes,no,18,e. nor. central,0,0,0,$20000 - 24999,2-3x a month,1,,0,Pretty Happy
citzen9595,2 - 3 times a month,B,retired,54,no,no,12,middle atlantic,0,0,0,$25000 or more,every week,1,6,0,Very Happy
citzen9597,Rarely,E,working fulltime,30,no,no,12,e. nor. central,0,0,0,$25000 or more,sevrl times a yr,3,,0,Pretty Happy
citzen96,Never,B,working fulltime,65,no,no,16,w. sou. central,0,0,0,$25000 or more,2-3x a month,1,,1,Pretty Happy
citzen9600,Never,A,working fulltime,33,no,no,10,south atlantic,0,0,2,$25000 or more,lt once a year,3,,0,Very Happy
citzen9602,2 - 3 times a month,C,working fulltime,58,yes,no,16,w. sou. central,0,0,1,$25000 or more,nrly every week,1,1,1,Pretty Happy
citzen9603,2 - 3 times a month,A,"unempl, laid off",30,yes,no,12,e. nor. central,2,0,0,$15000 - 19999,never,2,3,0,Pretty Happy
citzen9605,Occassional,F,working parttime,44,no,no,16,e. nor. central,0,0,0,$25000 or more,lt once a year,3,,0,Pretty Happy
citzen9606,Never,E,keeping house,36,yes,,5,e. sou. central,0,0,0,$6000 to 6999,sevrl times a yr,1,,1,Pretty Happy
citzen9607,Once a week,B,working fulltime,22,no,no,12,w. nor. central,1,2,0,$10000 - 14999,sevrl times a yr,3,4,0,Very Happy
citzen9608,Rarely,G,working fulltime,41,,,14,middle atlantic,0,0,0,$25000 or more,lt once a year,1,1,0,Very Happy
citzen9609,Once a month,A,temp not working,31,no,no,13,e. sou. central,0,0,0,$10000 - 14999,nrly every week,3,2,1,Pretty Happy
citzen961,,E,keeping house,30,yes,no,12,w. nor. central,0,0,0,$25000 or more,sevrl times a yr,2,3,1,Not Happy
citzen9610,Occassional,C,working parttime,47,no,no,12,mountain,0,0,0,$25000 or more,nrly every week,3,,1,Pretty Happy
citzen9612,Once a month,C,working fulltime,74,,,20,middle atlantic,0,0,0,$20000 - 24999,every week,1,2,0,Very Happy
citzen9615,Never,F,retired,25,no,no,13,middle atlantic,0,0,0,$10000 - 14999,sevrl times a yr,2,3,1,Very Happy
citzen9616,2 - 3 times a month,C,working fulltime,28,,yes,14,pacific,0,0,0,$25000 or more,more thn once wk,2,2,1,Pretty Happy
citzen9617,Once a week,A,retired,44,no,no,12,middle atlantic,0,0,0,$10000 - 14999,,1,,0,Pretty Happy
citzen962,Occassional,C,keeping house,42,no,no,10,w. sou. central,2,0,0,$10000 - 14999,,1,,1,Pretty Happy
citzen9621,2 - 3 times a month,D,retired,47,,no,3,foreign,0,0,0,$7000 to 7999,,1,,0,Not Happy
citzen9626,Once a week,B,working fulltime,22,,no,12,e. nor. central,0,0,0,$10000 - 14999,more thn once wk,1,0,0,Pretty Happy
citzen9627,Multiple times in a week,A,keeping house,,no,,12,e. sou. central,0,0,0,$8000 to 9999,once a month,1,3,1,Not Happy
citzen963,2 - 3 times a month,E,working parttime,28,no,no,12,e. nor. central,0,2,0,$15000 - 19999,2-3x a month,2,4,1,Pretty Happy
citzen9631,Once a week,G,working fulltime,38,,no,16,south atlantic,0,0,0,$25000 or more,never,2,2,0,Pretty Happy
citzen9633,Once a month,A,"unempl, laid off",36,,,12,e. nor. central,0,0,0,$10000 - 14999,once a year,1,,0,Not Happy
citzen9635,Occassional,C,working fulltime,71,,no,12,pacific,0,0,0,$25000 or more,more thn once wk,3,,1,Pretty Happy
citzen9636,Rarely,D,working fulltime,36,no,no,15,middle atlantic,0,1,1,$25000 or more,once a month,1,2,0,Pretty Happy
citzen9637,Once a month,B,working fulltime,30,no,no,12,e. nor. central,0,0,0,$25000 or more,lt once a year,2,4,0,Very Happy
citzen9638,Once a week,A,working fulltime,32,,,11,south atlantic,0,0,0,,nrly every week,3,,1,Very Happy
citzen9640,Multiple times in a week,A,school,49,,,12,mountain,0,0,0,$15000 - 19999,never,1,,0,Not Happy
citzen9641,Rarely,A,temp not working,40,yes,no,13,pacific,0,0,0,,2-3x a month,2,4,1,Pretty Happy
citzen9642,2 - 3 times a month,B,retired,64,no,,15,middle atlantic,0,0,0,$25000 or more,never,1,,1,Not Happy
citzen9645,Once a week,G,working parttime,57,yes,no,13,w. nor. central,0,2,0,$25000 or more,once a year,2,2,1,Pretty Happy
citzen9646,Occassional,B,working fulltime,35,no,no,12,e. nor. central,0,2,0,$25000 or more,every week,3,2,1,Pretty Happy
citzen9647,Never,F,working parttime,39,,,12,middle atlantic,0,0,0,$25000 or more,once a year,1,,1,Pretty Happy
citzen9649,Never,G,retired,54,,no,17,foreign,0,0,0,$7000 to 7999,never,1,5,0,Very Happy
citzen9650,Once a week,E,school,36,,,14,w. sou. central,0,0,0,$25000 or more,2-3x a month,2,1,1,Pretty Happy
citzen9657,Once a month,,keeping house,32,no,no,16,south atlantic,1,1,0,$25000 or more,once a year,3,,1,Pretty Happy
citzen9659,Rarely,G,retired,47,yes,yes,12,middle atlantic,0,0,0,$25000 or more,every week,2,2,0,Very Happy
citzen966,2 - 3 times a month,A,keeping house,20,no,no,12,south atlantic,0,1,1,$25000 or more,lt once a year,2,3,1,Pretty Happy
citzen9660,Once a month,B,working fulltime,63,,,16,middle atlantic,0,0,0,$25000 or more,sevrl times a yr,1,3,0,Very Happy
citzen9662,Once a week,G,working fulltime,36,no,no,16,south atlantic,0,0,0,$25000 or more,more thn once wk,2,3,1,Very Happy
citzen9663,Once a month,C,working fulltime,46,,no,14,middle atlantic,1,0,0,$25000 or more,nrly every week,2,2,1,Pretty Happy
citzen9664,2 - 3 times a month,A,working fulltime,64,,,18,foreign,0,0,0,$25000 or more,once a month,1,2,0,Very Happy
citzen9668,Rarely,B,working fulltime,27,no,yes,12,e. nor. central,0,0,0,$25000 or more,once a year,3,,0,Pretty Happy
citzen9669,Never,G,retired,32,yes,,11,w. sou. central,0,0,0,$25000 or more,every week,1,,1,Very Happy
citzen967,Multiple times in a week,D,working fulltime,22,,no,12,new england,0,0,2,$25000 or more,2-3x a month,1,,1,Very Happy
citzen9671,Rarely,D,working parttime,22,no,no,10,middle atlantic,0,0,0,$15000 - 19999,never,1,,1,Pretty Happy
